mouse,op,rev,block,hit,p.trials,cr,n.trials,exclude
2165,6,yes,2,10,10,10,10,FALSE
2165,7,no,1,10,10,3,10,FALSE
2165,7,no,2,10,10,5,10,FALSE
2165,7,no,3,10,10,4,10,FALSE
2165,7,no,4,10,10,7,10,FALSE
2165,7,yes,1,8,9,7,10,FALSE
2165,7,yes,2,10,10,10,10,FALSE
2165,8,no,1,10,10,3,10,FALSE
2165,8,no,2,9,10,9,10,FALSE
2165,8,yes,1,8,9,1,10,FALSE
2165,8,yes,2,8,10,9,10,FALSE
2165,9,no,1,5,10,6,10,FALSE
2165,9,no,2,0,10,9,10,FALSE
2165,9,no,3,0,10,9,10,FALSE
2165,9,no,4,0,10,9,10,FALSE
2165,9,no,5,1,10,8,10,FALSE
2165,9,no,6,2,10,9,10,FALSE
2165,9,no,7,1,10,10,10,FALSE
2165,9,no,8,1,10,10,10,FALSE
2165,9,no,9,0,10,10,10,FALSE
2165,9,no,10,1,10,10,10,FALSE
2165,9,no,11,4,10,8,10,FALSE
2165,9,no,12,0,10,10,10,FALSE
2165,9,no,13,0,10,10,10,FALSE
2165,9,no,14,0,10,10,10,FALSE
2165,9,no,15,4,10,8,10,FALSE
2165,9,no,16,10,10,8,10,FALSE
2165,9,yes,1,9,9,3,10,FALSE
2165,9,yes,2,10,10,8,10,FALSE
2165,10,no,1,10,10,4,10,FALSE
2165,10,no,2,10,10,9,10,FALSE
2165,10,yes,1,9,9,5,10,FALSE
2165,10,yes,2,10,10,8,10,FALSE
2165,11,no,1,10,10,5,10,FALSE
2165,11,no,2,10,10,7,10,FALSE
2165,11,yes,1,9,9,5,10,FALSE
2165,11,yes,2,10,10,9,10,FALSE
2165,12,no,1,10,10,5,10,FALSE
2165,12,no,2,10,10,10,10,FALSE
2165,12,yes,1,9,9,5,10,FALSE
2165,12,yes,2,10,10,10,10,FALSE
2165,13,no,1,10,10,7,10,FALSE
2165,13,yes,1,9,9,9,10,FALSE
2165,14,no,1,10,10,6,10,FALSE
2165,14,no,2,10,10,9,10,FALSE
2165,14,yes,1,9,9,9,10,FALSE
2165,15,no,1,10,10,6,10,FALSE
2165,15,no,2,10,10,9,10,FALSE
2165,15,yes,1,9,9,7,10,FALSE
2165,16,no,1,10,10,1,10,FALSE
2165,16,no,2,10,10,9,10,FALSE
2165,16,yes,NA,NA,NA,NA,NA,TRUE
2165,17,no,1,10,10,0,10,FALSE
2165,17,no,2,10,10,8,10,FALSE
2165,17,yes,1,9,9,6,10,FALSE
2165,17,yes,2,10,10,1,10,FALSE
2165,17,yes,3,10,10,7,10,FALSE
2165,18,no,1,10,10,0,10,FALSE
2165,18,no,2,10,10,7,10,FALSE
2165,18,yes,1,9,9,3,10,FALSE
2165,18,yes,2,10,10,9,10,FALSE
2164,retest,no,1,10,10,0,10,FALSE
2164,retest,no,2,10,10,1,10,FALSE
2164,retest,no,3,10,10,9,10,FALSE
