mouse,op,rev,block,hit,p.trials,cr,n.trials,exclude
2187,3,yes,5,10,10,7,10,FALSE
2187,4,no,1,9,10,8,10,FALSE
2187,4,yes,1,9,9,0,10,TRUE
2187,4,yes,2,5,10,10,10,TRUE
2187,4,yes,3,1,10,9,10,TRUE
2187,4,yes,4,1,10,10,10,TRUE
2187,4,yes,5,1,10,8,10,TRUE
2187,4,yes,6,0,10,9,10,TRUE
2187,4,yes,7,6,10,3,10,TRUE
2187,4,yes,8,4,10,9,10,TRUE
2187,4,yes,9,1,10,10,10,TRUE
2187,4,yes,10,3,10,9,10,TRUE
2187,5,no,1,9,10,5,10,FALSE
2187,5,no,2,9,10,8,10,FALSE
2187,5,yes,1,0,9,1,10,FALSE
2187,5,yes,2,3,10,5,10,FALSE
2187,5,yes,3,2,10,9,10,FALSE
2187,5,yes,4,0,10,7,10,FALSE
2187,5,yes,5,1,10,7,10,FALSE
2187,5,yes,6,1,10,6,10,FALSE
2187,5,yes,7,2,10,7,10,FALSE
2187,5,yes,8,1,10,5,10,FALSE
2187,5,yes,9,1,10,8,10,FALSE
2187,5,yes,10,3,6,4,4,FALSE
2187,5,yes,11,9,9,0,10,FALSE
2187,5,yes,12,6,10,0,10,FALSE
2187,5,yes,13,1,10,10,10,FALSE
2187,5,yes,14,0,10,9,10,FALSE
2187,5,yes,15,1,10,9,10,FALSE
2187,5,yes,16,0,10,10,10,FALSE
2187,5,yes,17,1,10,9,10,FALSE
2187,5,yes,18,7,10,5,10,FALSE
2187,5,yes,19,1,4,4,6,FALSE
2187,5,yes,20,4,9,6,10,FALSE
2187,5,yes,21,2,10,9,10,FALSE
2187,5,yes,22,3,10,9,10,FALSE
2187,5,yes,23,3,10,9,10,FALSE
2187,5,yes,24,7,10,9,10,FALSE
2187,5,yes,25,0,10,10,10,FALSE
2187,5,yes,26,5,10,10,10,FALSE
2187,5,yes,27,3,10,10,10,FALSE
2187,5,yes,28,9,10,10,10,FALSE
2187,6,no,1,8,10,7,10,FALSE
2187,6,no,2,0,10,10,10,FALSE
2187,6,no,3,0,10,10,10,FALSE
2187,6,no,4,0,10,9,10,FALSE
2187,6,no,5,7,10,10,10,FALSE
2187,6,yes,1,9,9,4,10,FALSE
2187,6,yes,2,9,10,6,10,FALSE
2187,6,yes,3,7,10,9,10,FALSE
2187,6,yes,4,10,10,8,10,FALSE
2187,7,no,1,4,10,8,10,FALSE
2187,7,no,2,9,10,6,10,FALSE
2187,7,no,3,2,10,10,10,FALSE
2187,7,no,4,1,10,9,10,FALSE
2187,7,no,5,9,10,6,10,FALSE
2187,7,no,6,10,10,10,10,FALSE
2187,7,yes,1,9,9,3,10,FALSE
2187,7,yes,2,10,10,7,10,FALSE
2187,8,no,1,10,10,8,10,FALSE
2187,8,yes,1,9,9,7,10,FALSE
2187,9,no,1,10,10,9,10,FALSE
2187,9,yes,1,9,9,9,10,FALSE
2187,10,no,1,10,10,8,10,FALSE
2187,10,yes,1,9,9,4,10,FALSE
2187,10,yes,2,10,10,10,10,FALSE
2187,11,no,1,10,10,7,10,FALSE
2187,11,yes,1,9,9,8,10,FALSE
2187,12,no,1,10,10,5,10,FALSE
2187,12,no,2,10,10,8,10,FALSE
2187,12,yes,1,9,9,10,10,FALSE
2187,13,no,1,10,10,8,10,FALSE
2187,13,yes,1,9,9,5,10,FALSE
2187,13,yes,2,10,10,8,10,FALSE
2187,14,no,1,10,10,9,10,FALSE
2187,14,yes,1,8,9,4,10,FALSE
2187,14,yes,2,10,10,8,10,FALSE
2187,15,no,1,10,10,8,10,FALSE
2187,15,yes,1,9,9,3,10,FALSE
2187,15,yes,2,10,10,7,10,FALSE
2187,16,no,1,10,10,4,10,FALSE
2187,16,no,2,10,10,9,10,FALSE
2187,16,yes,1,9,9,6,10,FALSE
2187,16,yes,2,10,10,9,10,FALSE
2187,17,no,1,10,10,7,10,FALSE
2187,17,yes,1,9,9,3,10,FALSE
2187,17,yes,2,10,10,10,10,FALSE
2187,18,no,1,10,10,7,10,FALSE
2187,18,yes,1,9,9,9,10,FALSE
2187,retest,no,1,10,10,0,10,FALSE
2187,retest,no,2,10,10,0,10,FALSE
2187,retest,no,3,10,10,0,10,FALSE
2187,retest,no,4,10,10,5,10,FALSE
2187,retest,no,5,10,10,10,10,FALSE
